,activity_id,assay_chembl_id,assay_description,assay_type,Name,relation,target_chembl_id,target_organism,type,units,IC50,pIC50,Smiles,standard_inchi,standard_inchi_key,organism,pref_name,target_type,uniprot_id,simFragName,simFragSmiles,simFragScore,mcsFragName,mcsFragSmiles,mcsFragRatio
506,17732270,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3979909,=,CHEMBL4409,Homo sapiens,IC50,nM,2.5,8.602059991,CCN(CC)c1nc2ccc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)cn2n1,"InChI=1S/C20H26N8O3/c1-4-26(5-2)20-23-16-7-6-14(13-28(16)24-20)22-18(29)17-15(12-21-25(17)3)19(30)27-8-10-31-11-9-27/h6-7,12-13H,4-5,8-11H2,1-3H3,(H,22,29)",MZVOUUKBPLZFLB-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.428571429,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
517,17732279,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3979072,=,CHEMBL4409,Homo sapiens,IC50,nM,3.5,8.455931956,COC1CCN(c2nc3ccc(NC(=O)c4c(C(=O)N(C)C5CC5)cnn4C)cn3n2)C1,"InChI=1S/C21H26N8O3/c1-26(14-5-6-14)20(31)16-10-22-27(2)18(16)19(30)23-13-4-7-17-24-21(25-29(17)11-13)28-9-8-15(12-28)32-3/h4,7,10-11,14-15H,5-6,8-9,12H2,1-3H3,(H,23,30)",LDFYGBIRFBUQDR-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.321167883,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
524,17732245,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3978102,=,CHEMBL4409,Homo sapiens,IC50,nM,2.2,8.657577319,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1,"InChI=1S/C21H21N7O2/c1-4-26(2)21(30)16-12-22-27(3)18(16)20(29)23-15-10-11-17-24-19(25-28(17)13-15)14-8-6-5-7-9-14/h5-13H,4H2,1-3H3,(H,23,29)",KUKMHYQHBPNWGP-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.424242424,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
554,17732252,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3975696,=,CHEMBL4409,Homo sapiens,IC50,nM,63.8,7.195179321,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccc2nc(N3CCOCC3)nn2c1,"InChI=1S/C20H24N8O4/c1-25-17(15(12-21-25)19(30)26-4-8-31-9-5-26)18(29)22-14-2-3-16-23-20(24-28(16)13-14)27-6-10-32-11-7-27/h2-3,12-13H,4-11H2,1H3,(H,22,29)",OUSRWXSPNFLGGF-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.4,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
577,17732243,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3973796,=,CHEMBL4409,Homo sapiens,IC50,nM,2.5,8.602059991,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1,"InChI=1S/C22H21N7O3/c1-27-19(17(13-23-27)22(31)28-9-11-32-12-10-28)21(30)24-16-7-8-18-25-20(26-29(18)14-16)15-5-3-2-4-6-15/h2-8,13-14H,9-12H2,1H3,(H,24,30)",WREPHONKOJSURB-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.427586207,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
609,17732254,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3969806,=,CHEMBL4409,Homo sapiens,IC50,nM,30.8,7.511449283,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N3CCOCC3)nn2c1,"InChI=1S/C19H24N8O3/c1-4-24(2)18(29)14-11-20-25(3)16(14)17(28)21-13-5-6-15-22-19(23-27(15)12-13)26-7-9-30-10-8-26/h5-6,11-12H,4,7-10H2,1-3H3,(H,21,28)",GGFONNRWPHULEF-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.394160584,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
645,17732268,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3966771,=,CHEMBL4409,Homo sapiens,IC50,nM,19.1,7.718966633,CCN(CC)C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N(CC)CC)nn2c1,"InChI=1S/C20H28N8O2/c1-6-26(7-2)19(30)15-12-21-25(5)17(15)18(29)22-14-10-11-16-23-20(24-28(16)13-14)27(8-3)9-4/h10-13H,6-9H2,1-5H3,(H,22,29)",VJLFOZHHFFIUPZ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0426,O=C(NCCc1ccncc1)c1ccccc1F,0.266666667,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
681,17732272,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3963198,=,CHEMBL4409,Homo sapiens,IC50,nM,1.2,8.920818754,Cn1ncc(C(=O)N2CCCC2)c1C(=O)Nc1ccc2nc(N3CCCC3)nn2c1,"InChI=1S/C20H24N8O2/c1-25-17(15(12-21-25)19(30)26-8-2-3-9-26)18(29)22-14-6-7-16-23-20(24-28(16)13-14)27-10-4-5-11-27/h6-7,12-13H,2-5,8-11H2,1H3,(H,22,29)",VYHUQNOKYVKPMV-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.352112676,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
684,17732241,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3962845,=,CHEMBL4409,Homo sapiens,IC50,nM,0.6,9.22184875,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1,"InChI=1S/C21H19N7O2/c1-26-18(16(12-22-26)21(30)27-10-5-11-27)20(29)23-15-8-9-17-24-19(25-28(17)13-15)14-6-3-2-4-7-14/h2-4,6-9,12-13H,5,10-11H2,1H3,(H,23,29)",LZWQQWMUGNGXJO-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.421052632,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
720,17732266,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3959039,=,CHEMBL4409,Homo sapiens,IC50,nM,3.3,8.48148606,CCN(CC)c1nc2ccc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)cn2n1,"InChI=1S/C19H24N8O2/c1-4-25(5-2)19-22-15-8-7-13(12-27(15)23-19)21-17(28)16-14(11-20-24(16)3)18(29)26-9-6-10-26/h7-8,11-12H,4-6,9-10H2,1-3H3,(H,21,28)",GYBBIJWODKWJIZ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0354,Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1,0.348484848,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
732,17732256,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3958035,=,CHEMBL4409,Homo sapiens,IC50,nM,7.2,8.142667504,CN(C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N3CCOCC3)nn2c1)C1CC1,"InChI=1S/C20H24N8O3/c1-25(14-4-5-14)19(30)15-11-21-26(2)17(15)18(29)22-13-3-6-16-23-20(24-28(16)12-13)27-7-9-31-10-8-27/h3,6,11-12,14H,4-5,7-10H2,1-2H3,(H,22,29)",NILILVWZRMHEPV-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1077,N#Cc1ccc(N2CCCOCC2)cn1,0.378787879,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
734,17732249,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3957978,=,CHEMBL4409,Homo sapiens,IC50,nM,6.7,8.173925197,CN(C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(-c3cccnc3)nn2c1)C1CC1,"InChI=1S/C21H20N8O2/c1-27(15-6-7-15)21(31)16-11-23-28(2)18(16)20(30)24-14-5-8-17-25-19(26-29(17)12-14)13-4-3-9-22-10-13/h3-5,8-12,15H,6-7H2,1-2H3,(H,24,30)",WIGHFWAFKIALDE-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.4,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
741,17732247,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3957479,=,CHEMBL4409,Homo sapiens,IC50,nM,13.2,7.879426069,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccc2nc(-c3cccnc3)nn2c1,"InChI=1S/C21H20N8O3/c1-27-18(16(12-23-27)21(31)28-7-9-32-10-8-28)20(30)24-15-4-5-17-25-19(26-29(17)13-15)14-3-2-6-22-11-14/h2-6,11-13H,7-10H2,1H3,(H,24,30)",LVRYZQXSFIATTI-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.413793103,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
743,17732260,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3957287,=,CHEMBL4409,Homo sapiens,IC50,nM,33.5,7.474955193,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N(C)C)nn2c1,"InChI=1S/C17H22N8O2/c1-6-23(4)16(27)12-9-18-24(5)14(12)15(26)19-11-7-8-13-20-17(22(2)3)21-25(13)10-11/h7-10H,6H2,1-5H3,(H,19,26)",CXCNRMXSFMDZLI-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0107,CC(=O)Nc1cnccc1C,0.288461538,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
775,17732278,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3955313,=,CHEMBL4409,Homo sapiens,IC50,nM,17,7.769551079,CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N3CCC(OC)C3)nn2c1,"InChI=1S/C20H26N8O3/c1-5-25(2)19(30)15-10-21-26(3)17(15)18(29)22-13-6-7-16-23-20(24-28(16)11-13)27-9-8-14(12-27)31-4/h6-7,10-11,14H,5,8-9,12H2,1-4H3,(H,22,29)",KKBUDAMGUNXZCM-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0354,Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1,0.31884058,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
791,17732251,CHEMBL3887823,"Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.",B,CHEMBL3952738,=,CHEMBL4409,Homo sapiens,IC50,nM,15.4,7.812479279,Cn1ncc(C(=O)N2CCCC2)c1C(=O)Nc1ccc2nc(N3CCOCC3)nn2c1,"InChI=1S/C20H24N8O3/c1-25-17(15(12-21-25)19(30)26-6-2-3-7-26)18(29)22-14-4-5-16-23-20(24-28(16)13-14)27-8-10-31-11-9-27/h4-5,12-13H,2-3,6-11H2,1H3,(H,22,29)",CFQRHUSZECYXIC-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1077,N#Cc1ccc(N2CCCOCC2)cn1,0.388059701,Mpro-x0107,CC(=O)Nc1cnccc1C,0.818181818
