;activity_id;assay_chembl_id;assay_description;assay_type;Name;relation;target_chembl_id;target_organism;type;units;IC50;pIC50;Smiles;standard_inchi;standard_inchi_key;organism;pref_name;target_type;uniprot_id;simFragName;simFragSmiles;simFragScore;mcsFragName;mcsFragSmiles;mcsFragRatio
2170;17666384;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687066;=;CHEMBL4409;Homo sapiens;IC50;nM;5.25;8.279840696594043;c1ccc2nc(N3CC(c4nccnc4-c4ccc5cc[nH]c5c4)C3)ncc2c1;InChI=1S/C23H18N6/c1-2-4-19-17(3-1)12-27-23(28-19)29-13-18(14-29)22-21(25-9-10-26-22)16-6-5-15-7-8-24-20(15)11-16/h1-12,18,24H,13-14H2;DYZJBSDSHQCFFN-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.3188405797101449;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2171;17666383;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687065;=;CHEMBL4409;Homo sapiens;IC50;nM;9.59;8.018181392829339;CS(=O)(=O)Nc1cccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)c1;InChI=1S/C22H20N6O2S/c1-31(29,30)27-18-7-4-6-15(11-18)20-21(24-10-9-23-20)17-13-28(14-17)22-25-12-16-5-2-3-8-19(16)26-22/h2-12,17,27H,13-14H2,1H3;MMUGBMXIWZOYOZ-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.38235294117647056;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2172;17666382;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687064;=;CHEMBL4409;Homo sapiens;IC50;nM;3.36;8.473660722610155;CS(=O)(=O)Nc1ccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)cc1;InChI=1S/C22H20N6O2S/c1-31(29,30)27-18-8-6-15(7-9-18)20-21(24-11-10-23-20)17-13-28(14-17)22-25-12-16-4-2-3-5-19(16)26-22/h2-12,17,27H,13-14H2,1H3;DOWPWRJJQYWKAZ-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.35294117647058826;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2173;17666381;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687063;=;CHEMBL4409;Homo sapiens;IC50;nM;0.635;9.197226274708022;CC(=O)Nc1cccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)c1;InChI=1S/C23H20N6O/c1-15(30)27-19-7-4-6-16(11-19)21-22(25-10-9-24-21)18-13-29(14-18)23-26-12-17-5-2-3-8-20(17)28-23/h2-12,18H,13-14H2,1H3,(H,27,30);XDPLEODYYKODND-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.43283582089552236;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2174;17666380;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687062;=;CHEMBL4409;Homo sapiens;IC50;nM;1.36;8.866461091629782;CC(=O)c1cccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)c1;InChI=1S/C23H19N5O/c1-15(29)16-6-4-7-17(11-16)21-22(25-10-9-24-21)19-13-28(14-19)23-26-12-18-5-2-3-8-20(18)27-23/h2-12,19H,13-14H2,1H3;LPYZIFMKVREZQR-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.3816793893129771;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2175;17666379;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687061;=;CHEMBL4409;Homo sapiens;IC50;nM;7.38;8.131943638176958;CC(=O)c1ccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)cc1;InChI=1S/C23H19N5O/c1-15(29)16-6-8-17(9-7-16)21-22(25-11-10-24-21)19-13-28(14-19)23-26-12-18-4-2-3-5-20(18)27-23/h2-12,19H,13-14H2,1H3;RMSDWQMVCSUUKK-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.36764705882352944;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2176;17666378;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687060;=;CHEMBL4409;Homo sapiens;IC50;nM;17.8;7.7495799976911055;Cc1ccccc1-c1nccnc1C1CN(c2ncc3ccccc3n2)C1;InChI=1S/C22H19N5/c1-15-6-2-4-8-18(15)21-20(23-10-11-24-21)17-13-27(14-17)22-25-12-16-7-3-5-9-19(16)26-22/h2-12,17H,13-14H2,1H3;NQGILYUCDYTIKP-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.36507936507936506;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2177;17666377;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687059;=;CHEMBL4409;Homo sapiens;IC50;nM;30.9;7.5100415205751645;Clc1ccccc1-c1nccnc1C1CN(c2ncc3ccccc3n2)C1;InChI=1S/C21H16ClN5/c22-17-7-3-2-6-16(17)20-19(23-9-10-24-20)15-12-27(13-15)21-25-11-14-5-1-4-8-18(14)26-21/h1-11,15H,12-13H2;MKUSSDGEWSNCEL-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.36507936507936506;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2178;17666376;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687058;=;CHEMBL4409;Homo sapiens;IC50;nM;6.15;8.211124884224581;Clc1cccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)c1;InChI=1S/C21H16ClN5/c22-17-6-3-5-14(10-17)19-20(24-9-8-23-19)16-12-27(13-16)21-25-11-15-4-1-2-7-18(15)26-21/h1-11,16H,12-13H2;HGGOXEQMOVLFOL-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.3492063492063492;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2179;17666375;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687057;=;CHEMBL4409;Homo sapiens;IC50;nM;4.82;8.31695296176115;Clc1ccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)cc1;InChI=1S/C21H16ClN5/c22-17-7-5-14(6-8-17)19-20(24-10-9-23-19)16-12-27(13-16)21-25-11-15-3-1-2-4-18(15)26-21/h1-11,16H,12-13H2;PETCOQAVAZRVRV-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.33587786259541985;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2189;17666364;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687046;=;CHEMBL4409;Homo sapiens;IC50;nM;13.0;7.886056647693162;CC(C)(C)OC(=O)N[C@H]1CCCN(c2nccnc2C2CN(c3ccc4ccccc4n3)C2)C1;InChI=1S/C26H32N6O2/c1-26(2,3)34-25(33)29-20-8-6-14-31(17-20)24-23(27-12-13-28-24)19-15-32(16-19)22-11-10-18-7-4-5-9-21(18)30-22/h4-5,7,9-13,19-20H,6,8,14-17H2,1-3H3,(H,29,33)/t20-/m0/s1;FRQWODXXIZJSGR-FQEVSTJZSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.348993288590604;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
2194;17666359;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3687041;=;CHEMBL4409;Homo sapiens;IC50;nM;1.5;8.823908740944319;N#CC1CCN(c2nccnc2C2CN(c3ncc4ccccc4n3)C2)CC1;InChI=1S/C21H21N7/c22-11-15-5-9-27(10-6-15)20-19(23-7-8-24-20)17-13-28(14-17)21-25-12-16-3-1-2-4-18(16)26-21/h1-4,7-8,12,15,17H,5-6,9-10,13-14H2;CJIHPPUKJDERJH-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x1077;N#Cc1ccc(N2CCCOCC2)cn1;0.3492063492063492;Mpro-x0995;Nc1cncnc1;0.8571428571428571
2236;17666314;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3686997;=;CHEMBL4409;Homo sapiens;IC50;nM;8.0;8.096910013008056;O=S(=O)(c1ccccc1)C1CCN(c2nccnc2C2CN(c3ccc4ccccc4n3)C2)C1;InChI=1S/C26H25N5O2S/c32-34(33,21-7-2-1-3-8-21)22-12-15-30(18-22)26-25(27-13-14-28-26)20-16-31(17-20)24-11-10-19-6-4-5-9-23(19)29-24/h1-11,13-14,20,22H,12,15-18H2;UMUYRDRUHMCRAD-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.3287671232876712;Mpro-x0946;NS(=O)(=O)c1ccc(Br)cc1;0.8181818181818182
2244;17666306;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3686989;=;CHEMBL4409;Homo sapiens;IC50;nM;21.19;7.673869043289205;O=S(=O)(c1ccc(-c2nccnc2C2CN(c3ccc4ccccc4n3)C2)cc1)N1CCCCC1;InChI=1S/C27H27N5O2S/c33-35(34,32-16-4-1-5-17-32)23-11-8-21(9-12-23)26-27(29-15-14-28-26)22-18-31(19-22)25-13-10-20-6-2-3-7-24(20)30-25/h2-3,6-15,22H,1,4-5,16-19H2;VLZDWHYPWQCWIT-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.2987012987012987;Mpro-x0946;NS(=O)(=O)c1ccc(Br)cc1;0.8181818181818182
2245;17666305;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3686988;=;CHEMBL4409;Homo sapiens;IC50;nM;33.37;7.476643793345207;O=S(=O)(c1ccc(-c2nccnc2C2CN(c3ccc4ccccc4n3)C2)cc1)N1CCOCC1;InChI=1S/C26H25N5O3S/c32-35(33,31-13-15-34-16-14-31)22-8-5-20(6-9-22)25-26(28-12-11-27-25)21-17-30(18-21)24-10-7-19-3-1-2-4-23(19)29-24/h1-12,21H,13-18H2;FXEJNTQCRJEKKU-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x1077;N#Cc1ccc(N2CCCOCC2)cn1;0.3287671232876712;Mpro-x0946;NS(=O)(=O)c1ccc(Br)cc1;0.8181818181818182
2254;17666296;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3686979;=;CHEMBL4409;Homo sapiens;IC50;nM;17.03;7.768785352037399;CN(C)S(=O)(=O)c1cccc(-c2nccnc2C2CN(c3ccc4ccccc4n3)C2)c1;InChI=1S/C24H23N5O2S/c1-28(2)32(30,31)20-8-5-7-18(14-20)23-24(26-13-12-25-23)19-15-29(16-19)22-11-10-17-6-3-4-9-21(17)27-22/h3-14,19H,15-16H2,1-2H3;AADRUJRVSRUGMB-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.32167832167832167;Mpro-x0946;NS(=O)(=O)c1ccc(Br)cc1;0.9090909090909091
2290;17666257;CHEMBL3705852;IMAP TR-FRET assay: Enzyme Activity. An IMAP TR-FRET assay was used to analyze the enzyme activity (Molecular Devices Corp., Sunnyvale Calif.). 5 uL of serial diluted PDE10A (BPS Bioscience, San Diego, Calif.) or tissue homogenate was incubated with equal volumes of diluted fluorescein labeled cAMP or cGMP for 60 min in 384-well polystyrene assay plates (Corning, Corning, N.Y.) at room temperature. After incubation, the reaction was stopped by adding 60 uL of diluted binding reagents and was incubated for 3 hours to overnight at room temperature. The plates were read on an Envision (Perkin Elmer, Waltham, Mass.) for time resolved fluorescence resonance energy transfer. The data were analyzed with GraphPad Prism (La Jolla, Calif.).Enzyme Inhibition. To check the inhibition profile, 5 uL of serial diluted compounds were incubated with 5 uL of diluted PDE10 enzyme (BPS Bioscience, San Diego, Calif.) or tissue homogenate in a 384-well polystyrene assay plate (Corning, Corning, N.Y.).;B;CHEMBL3686943;=;CHEMBL4409;Homo sapiens;IC50;nM;0.0887;10.052076380168273;c1ccc2nc(N3CC(c4nccnc4-c4cncnc4)C3)ccc2c1;InChI=1S/C20H16N6/c1-2-4-17-14(3-1)5-6-18(25-17)26-11-16(12-26)20-19(23-7-8-24-20)15-9-21-13-22-10-15/h1-10,13,16H,11-12H2;YFESOXDPOPRGMO-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.35658914728682173;Mpro-x0995;Nc1cncnc1;0.8571428571428571
